date,action,ticker,price,confidence,size,slippage_pct,entry_price,return_pct,exit_reason
2024-10-18,BUY,NIO,5.22,60.26,540.15,0.1,,,
2024-10-21,SELL,INTC,22.84,63.39,,0.1,23.44,-2.657,horizon
2024-10-21,BUY,CONL,34.12,62.23,538.71,0.1,,,
2024-10-22,SELL,AI,25.22,62.18,,0.1,26.19,-3.8,horizon
2024-10-22,SELL,CRGY,11.5496,61.51,,0.1,11.6429,-0.9,horizon
2024-10-22,SELL,AES,15.6628,60.67,,0.1,16.0406,-2.453,horizon
2024-10-22,SELL,SOXL,34.3664,60.17,,0.1,34.1485,0.538,horizon
2024-10-22,BUY,INTC,22.4,61.41,536.08,0.1,,,
2024-10-22,BUY,BTDR,8.2,60.82,536.08,0.1,,,
2024-10-22,BUY,ADM,52.7006,60.1,536.08,0.1,,,
2024-10-23,BUY,CIFR,5.15,62.12,528.21,0.1,,,
2024-10-23,BUY,SMR,17.32,61.62,454.32,0.1,,,
2024-10-24,SELL,CELH,31.7,60.84,,0.1,32.18,-1.59,horizon
2024-10-24,SELL,CLSK,11.96,60.31,,0.1,11.72,1.946,horizon
2024-10-24,BUY,CLSK,11.96,63.7,535.58,0.1,,,
2024-10-24,BUY,AMAT,181.276,60.85,535.58,0.1,,,
2024-10-25,SELL,CLMT,21.18,60.33,,0.2,20.06,5.372,horizon
2024-10-25,SELL,NIO,5.26,60.26,,0.1,5.22,0.666,horizon
2024-10-25,BUY,CI,307.4768,61.02,534.1,0.1,,,
2024-10-28,SELL,CONL,34.44,62.23,,0.1,34.12,0.837,horizon
2024-10-28,BUY,CONL,34.44,63.13,551.34,0.1,,,
2024-10-29,SELL,INTC,22.9,61.41,,0.1,22.4,2.13,horizon
2024-10-29,SELL,BTDR,9.23,60.82,,0.1,8.2,12.448,horizon
2024-10-29,SELL,ADM,53.2968,60.1,,0.1,52.7006,1.03,horizon
2024-10-30,SELL,CIFR,5.28,62.12,,0.1,5.15,2.422,horizon
2024-10-30,SELL,SMR,20.8,61.62,,0.1,17.32,19.972,horizon
2024-10-30,BUY,CIFR,5.28,64.13,544.31,0.1,,,
2024-10-30,BUY,IBRX,5.64,61.19,544.31,0.1,,,
2024-10-30,BUY,SMR,20.8,60.86,544.31,0.1,,,
2024-10-30,BUY,CHWY,26.51,60.38,544.31,0.1,,,
2024-10-30,BUY,BTDR,8.68,60.33,544.31,0.1,,,
2024-10-31,SELL,CLSK,10.61,63.7,,0.1,11.96,-11.376,horizon
2024-10-31,SELL,AMAT,179.1352,60.85,,0.1,181.276,-1.28,horizon
2024-10-31,BUY,CLSK,10.61,63.27,523.97,0.1,,,
2024-10-31,BUY,MU,99.154,62.15,523.97,0.1,,,
2024-10-31,BUY,AMAT,179.1352,61.8,384.77,0.1,,,
2024-11-01,SELL,CI,307.1275,61.02,,0.1,307.4768,-0.214,horizon
2024-11-01,BUY,ADM,51.707,62.59,526.38,0.1,,,
2024-11-04,SELL,CONL,24.59,63.13,,0.1,34.44,-28.672,horizon
2024-11-04,BUY,CE,123.1261,63.97,523.77,0.2,,,
2024-11-06,SELL,CIFR,6.97,64.13,,0.1,5.28,31.876,horizon
2024-11-06,SELL,IBRX,5.42,61.19,,0.1,5.64,-3.997,horizon
2024-11-06,SELL,SMR,21.41,60.86,,0.1,20.8,2.83,horizon
2024-11-06,SELL,CHWY,29.75,60.38,,0.1,26.51,12.11,horizon
2024-11-06,SELL,BTDR,8.51,60.33,,0.1,8.68,-2.057,horizon
2024-11-06,BUY,IBRX,5.42,65.05,547.25,0.1,,,
2024-11-06,BUY,UVIX,39.0,61.41,547.25,0.1,,,
2024-11-06,BUY,AMD,145.1,61.1,547.25,0.1,,,
2024-11-06,BUY,AMT,189.0949,61.08,547.25,0.1,,,
2024-11-06,BUY,AEO,18.2287,61.0,547.25,0.1,,,
2024-11-07,SELL,CLSK,13.57,63.27,,0.1,10.61,27.77,horizon
2024-11-07,SELL,MU,112.8455,62.15,,0.1,99.154,13.695,horizon
2024-11-07,SELL,AMAT,191.4767,61.8,,0.1,179.1352,6.783,horizon
2024-11-08,SELL,ADM,49.3317,62.59,,0.1,51.707,-4.689,horizon
2024-11-11,SELL,CE,78.372,63.97,,0.1,123.1261,-36.412,horizon
2024-11-11,BUY,SOXL,32.4643,61.02,543.05,0.1,,,
2024-11-12,BUY,CEG,226.7658,60.21,537.89,0.1,,,
2024-11-13,SELL,IBRX,4.83,65.05,,0.1,5.42,-10.975,horizon
2024-11-13,SELL,UVIX,34.1,61.41,,0.1,39.0,-12.652,horizon
2024-11-13,SELL,AMD,139.3,61.1,,0.1,145.1,-4.093,horizon
2024-11-13,SELL,AMT,186.8829,61.08,,0.1,189.0949,-1.269,horizon
2024-11-13,SELL,AEO,17.5209,61.0,,0.1,18.2287,-3.979,horizon
2024-11-13,BUY,TSLL,18.4863,62.56,534.11,0.1,,,
2024-11-13,BUY,AMD,139.3,61.84,534.11,0.1,,,
2024-11-13,BUY,MU,99.4226,61.19,534.11,0.1,,,
2024-11-14,BUY,CLSK,13.98,63.54,530.5,0.1,,,
2024-11-14,BUY,CONL,49.33,63.44,530.5,0.1,,,
2024-11-14,BUY,BTDR,10.74,62.19,530.5,0.1,,,
2024-11-14,BUY,ADMA,20.2,61.02,530.5,0.1,,,
2024-11-14,BUY,CIFR,6.42,60.32,499.76,0.1,,,
2024-11-18,SELL,SOXL,27.4119,61.02,,0.1,32.4643,-15.647,horizon
2024-11-18,BUY,SOXL,27.4119,62.64,543.49,0.1,,,
2024-11-19,SELL,CEG,232.9609,60.21,,0.1,226.7658,2.629,horizon
2024-11-19,BUY,LYFT,16.57,61.56,547.81,0.1,,,
2024-11-20,SELL,TSLL,19.6185,62.56,,0.1,18.4863,6.018,horizon
2024-11-20,SELL,AMD,137.6,61.84,,0.1,139.3,-1.319,horizon
2024-11-20,SELL,MU,97.8803,61.19,,0.1,99.4226,-1.65,horizon
2024-11-20,BUY,TSLL,19.6185,62.93,546.44,0.1,,,
2024-11-20,BUY,AMD,137.6,60.35,546.44,0.1,,,
2024-11-21,SELL,CLSK,12.965,63.54,,0.1,13.98,-7.353,horizon
2024-11-21,SELL,CONL,54.06,63.44,,0.1,49.33,9.479,horizon
2024-11-21,SELL,BTDR,11.19,62.19,,0.1,10.74,4.086,horizon
2024-11-21,SELL,ADMA,21.3,61.02,,0.1,20.2,5.34,horizon
2024-11-21,SELL,CIFR,6.19,60.32,,0.1,6.42,-3.679,horizon
2024-11-21,BUY,CONL,54.06,68.0,536.0,0.1,,,
2024-11-21,BUY,BTDR,11.19,65.63,536.0,0.1,,,
2024-11-21,BUY,CLSK,12.965,62.45,536.0,0.1,,,
2024-11-25,SELL,SOXL,29.0564,62.64,,0.1,27.4119,5.893,horizon
2024-11-26,SELL,LYFT,17.61,61.56,,0.1,16.57,6.17,horizon
2024-11-27,SELL,TSLL,18.4863,62.93,,0.1,19.6185,-5.865,horizon
2024-11-27,SELL,AMD,136.24,60.35,,0.1,137.6,-1.087,horizon
2024-11-27,BUY,SOXL,26.7283,60.22,544.25,0.1,,,
2024-11-29,SELL,CONL,53.38,68.0,,0.1,54.06,-1.357,horizon
2024-11-29,SELL,BTDR,14.27,65.63,,0.1,11.19,27.397,horizon
2024-11-29,SELL,CLSK,14.35,62.45,,0.1,12.965,10.572,horizon
2024-12-02,BUY,ACHR,7.3,63.92,550.42,0.1,,,
2024-12-02,BUY,CAVA,140.85,61.01,550.42,0.1,,,
2024-12-02,BUY,AI,36.19,60.08,550.42,0.1,,,
2024-12-05,SELL,SOXL,28.8484,60.22,,0.1,26.7283,7.824,horizon
2024-12-05,BUY,INTC,20.8,61.78,553.45,0.1,,,
2024-12-05,BUY,LUNR,12.0,60.04,553.45,0.1,,,
2024-12-09,SELL,ACHR,7.82,63.92,,0.1,7.3,7.016,horizon
2024-12-09,SELL,CAVA,132.57,61.01,,0.1,140.85,-5.973,horizon
2024-12-09,SELL,AI,41.68,60.08,,0.1,36.19,15.055,horizon
2024-12-09,BUY,ACHR,7.82,60.64,555.48,0.1,,,
2024-12-09,BUY,CAVA,132.57,60.13,555.48,0.1,,,
2024-12-10,BUY,SOXL,26.8076,60.03,550.54,0.1,,,
2024-12-12,SELL,INTC,20.78,61.78,,0.1,20.8,-0.196,horizon
2024-12-12,SELL,LUNR,11.68,60.04,,0.1,12.0,-2.764,horizon
2024-12-12,BUY,INTC,20.78,60.79,550.3,0.1,,,
2024-12-13,BUY,BTDR,20.92,60.71,556.03,0.1,,,
2024-12-16,SELL,ACHR,8.87,60.64,,0.1,7.82,13.314,horizon
2024-12-16,SELL,CAVA,126.79,60.13,,0.1,132.57,-4.456,horizon
2024-12-16,BUY,CAVA,126.79,60.46,563.66,0.1,,,
2024-12-17,SELL,SOXL,30.8396,60.03,,0.1,26.8076,14.926,horizon
2024-12-17,BUY,CEG,232.6233,60.21,558.37,0.1,,,
2024-12-18,BUY,IWM,217.9963,62.18,552.03,0.1,,,
2024-12-18,BUY,MSTR,349.64,61.97,552.03,0.1,,,
2024-12-18,BUY,AMD,121.41,60.8,552.03,0.1,,,
2024-12-19,SELL,INTC,19.06,60.79,,0.1,20.78,-8.369,horizon
2024-12-19,BUY,INTC,19.06,69.34,547.3,0.1,,,
2024-12-19,BUY,SOXL,26.0547,62.23,547.3,0.1,,,
2024-12-19,BUY,MU,86.6565,62.13,547.3,0.1,,,
2024-12-19,BUY,XLE,39.7185,61.53,496.95,0.1,,,
2024-12-20,SELL,BTDR,20.49,60.71,,0.1,20.92,-2.153,horizon
2024-12-20,BUY,COIN,278.71,61.49,557.16,0.1,,,
2024-12-23,SELL,CAVA,117.84,60.46,,0.1,126.79,-7.152,horizon
2024-12-23,BUY,UVIX,33.55,63.49,558.04,0.1,,,
2024-12-24,SELL,CEG,228.204,60.21,,0.1,232.6233,-1.998,horizon
2024-12-24,BUY,CONL,45.08,60.1,560.5,0.1,,,
2024-12-26,SELL,IWM,222.774,62.18,,0.1,217.9963,2.089,horizon
2024-12-26,SELL,MSTR,341.05,61.97,,0.1,349.64,-2.554,horizon
2024-12-26,SELL,AMD,125.06,60.8,,0.1,121.41,2.903,horizon
2024-12-26,BUY,MSTR,341.05,63.64,557.33,0.1,,,
2024-12-27,SELL,INTC,20.3,69.34,,0.1,19.06,6.399,horizon
2024-12-27,SELL,SOXL,29.4963,62.23,,0.1,26.0547,13.096,horizon
2024-12-27,SELL,MU,88.1888,62.13,,0.1,86.6565,1.667,horizon
2024-12-27,SELL,XLE,40.6478,61.53,,0.1,39.7185,2.237,horizon
2024-12-27,BUY,INTC,20.3,62.15,554.04,0.1,,,
2024-12-27,BUY,CLSK,9.78,60.28,554.04,0.1,,,
2024-12-30,SELL,COIN,255.56,61.49,,0.1,278.71,-8.398,horizon
2024-12-30,BUY,COIN,255.56,64.07,548.66,0.1,,,
2024-12-30,BUY,CAVA,111.52,60.66,548.66,0.1,,,
2024-12-30,BUY,AMD,122.44,60.55,548.66,0.1,,,
2024-12-30,BUY,MU,84.9956,60.19,548.66,0.1,,,
2024-12-30,BUY,CEG,224.7579,60.03,508.0,0.1,,,
2024-12-31,SELL,UVIX,34.0,63.49,,0.1,33.55,1.24,horizon
2024-12-31,BUY,PANW,181.96,61.2,516.16,0.1,,,
2025-01-02,SELL,CONL,37.82,60.1,,0.1,45.08,-16.189,horizon
2025-01-02,BUY,IWM,218.2925,61.29,552.23,0.1,,,
2025-01-03,SELL,MSTR,339.66,63.64,,0.1,341.05,-0.507,horizon
2025-01-03,BUY,MSTR,339.66,64.27,564.87,0.1,,,
2025-01-06,SELL,INTC,19.87,62.15,,0.1,20.3,-2.216,horizon
2025-01-06,SELL,CLSK,11.43,60.28,,0.1,9.78,16.754,horizon
2025-01-06,BUY,INTC,19.87,64.74,576.44,0.1,,,
2025-01-06,BUY,CRM,328.3862,60.69,576.44,0.1,,,
2025-01-07,SELL,COIN,264.33,64.07,,0.1,255.56,3.328,horizon
2025-01-07,SELL,CAVA,112.82,60.66,,0.1,111.52,1.065,horizon
2025-01-07,SELL,AMD,127.33,60.55,,0.1,122.44,3.89,horizon
2025-01-07,SELL,MU,101.5345,60.19,,0.1,84.9956,19.339,horizon
2025-01-07,SELL,CEG,253.8656,60.03,,0.1,224.7579,12.838,horizon
2025-01-07,BUY,COIN,264.33,63.24,567.41,0.1,,,
2025-01-08,SELL,PANW,172.83,61.2,,0.1,181.96,-5.113,horizon
2025-01-08,BUY,NOW,209.816,61.57,565.56,0.1,,,
2025-01-08,BUY,PANW,172.83,60.62,565.56,0.1,,,
2025-01-08,BUY,AMD,121.84,60.29,565.56,0.1,,,
2025-01-08,BUY,APO,159.0824,60.29,565.56,0.1,,,
2025-01-08,BUY,AFRM,58.67,60.26,555.97,0.1,,,
2025-01-10,SELL,IWM,214.038,61.29,,0.1,218.2925,-2.047,horizon
2025-01-10,BUY,IWM,214.038,62.64,474.98,0.1,,,
2025-01-13,SELL,MSTR,328.4,64.27,,0.1,339.66,-3.412,horizon
2025-01-13,BUY,MSTR,328.4,64.03,546.34,0.1,,,
2025-01-14,SELL,INTC,19.2,64.74,,0.1,19.87,-3.469,horizon
2025-01-14,SELL,CRM,321.4415,60.69,,0.1,328.3862,-2.213,horizon
2025-01-14,BUY,CRM,321.4415,62.73,559.84,0.1,,,
2025-01-14,BUY,CDNS,294.19,62.46,559.84,0.1,,,
2025-01-15,SELL,COIN,274.93,63.24,,0.1,264.33,3.906,horizon
2025-01-15,BUY,COIN,274.93,61.34,568.7,0.1,,,
2025-01-16,SELL,NOW,211.432,61.57,,0.1,209.816,0.669,horizon
2025-01-16,SELL,PANW,177.17,60.62,,0.1,172.83,2.409,horizon
2025-01-16,SELL,AMD,118.44,60.29,,0.1,121.84,-2.888,horizon
2025-01-16,SELL,APO,162.9519,60.29,,0.1,159.0824,2.33,horizon
2025-01-16,SELL,AFRM,58.0,60.26,,0.1,58.67,-1.241,horizon
2025-01-16,BUY,AMKR,25.0532,62.38,569.83,0.1,,,
2025-01-17,SELL,IWM,222.5568,62.64,,0.1,214.038,3.876,horizon
2025-01-21,SELL,MSTR,389.1,64.03,,0.1,328.4,18.365,horizon
2025-01-22,SELL,CRM,330.4626,62.73,,0.1,321.4415,2.704,horizon
2025-01-22,SELL,CDNS,321.49,62.46,,0.1,294.19,9.17,horizon
2025-01-23,SELL,COIN,296.01,61.34,,0.1,274.93,7.56,horizon
2025-01-24,SELL,AMKR,25.2795,62.38,,0.1,25.0532,0.802,horizon
2025-01-24,BUY,TSLA,406.58,60.35,576.56,0.1,,,
2025-01-27,BUY,SOXL,24.8965,62.74,575.86,0.1,,,
2025-01-27,BUY,MU,90.7742,62.24,575.86,0.1,,,
2025-01-27,BUY,INTC,20.29,62.18,575.86,0.1,,,
2025-01-27,BUY,AMD,115.01,60.51,575.86,0.1,,,
2025-01-27,BUY,APLD,6.475,60.1,575.86,0.1,,,
2025-01-30,BUY,MSTR,340.09,61.05,583.37,0.1,,,
2025-01-31,SELL,TSLA,404.6,60.35,,0.1,406.58,-0.586,horizon
2025-01-31,BUY,TSLA,404.6,62.05,579.91,0.1,,,
2025-02-03,SELL,SOXL,25.4429,62.74,,0.1,24.8965,2.093,horizon
2025-02-03,SELL,MU,89.5886,62.24,,0.1,90.7742,-1.405,horizon
2025-02-03,SELL,INTC,19.38,62.18,,0.1,20.29,-4.58,horizon
2025-02-03,SELL,AMD,114.27,60.51,,0.1,115.01,-0.743,horizon
2025-02-03,SELL,APLD,7.35,60.1,,0.1,6.475,13.4,horizon
2025-02-03,BUY,INTC,19.38,61.53,577.78,0.1,,,
2025-02-03,BUY,AVGO,215.3284,60.7,577.78,0.1,,,
2025-02-03,BUY,AMD,114.27,60.2,577.78,0.1,,,
2025-02-06,SELL,MSTR,325.46,61.05,,0.1,340.09,-4.398,horizon
2025-02-06,BUY,MSTR,325.46,63.07,575.91,0.1,,,
2025-02-07,SELL,TSLA,361.62,62.05,,0.1,404.6,-10.712,horizon
2025-02-07,BUY,TSLA,361.62,64.95,573.2,0.1,,,
2025-02-07,BUY,NOW,201.658,60.06,573.2,0.1,,,
2025-02-10,SELL,INTC,19.77,61.53,,0.1,19.38,1.91,horizon
2025-02-10,SELL,AVGO,232.4475,60.7,,0.1,215.3284,7.842,horizon
2025-02-10,SELL,AMD,110.48,60.2,,0.1,114.27,-3.413,horizon
2025-02-11,BUY,COIN,266.9,61.13,572.82,0.1,,,
2025-02-11,BUY,TSLL,16.3287,60.34,572.82,0.1,,,
2025-02-12,BUY,ASTS,27.61,61.94,575.48,0.1,,,
2025-02-13,SELL,MSTR,324.92,63.07,,0.1,325.46,-0.266,horizon
2025-02-13,BUY,MSTR,324.92,63.87,585.52,0.1,,,
2025-02-13,BUY,ANET,109.75,60.48,585.52,0.1,,,
2025-02-14,SELL,TSLA,355.84,64.95,,0.1,361.62,-1.697,horizon
2025-02-14,SELL,NOW,197.326,60.06,,0.1,201.658,-2.246,horizon
2025-02-14,BUY,TSLA,355.84,63.99,585.21,0.1,,,
2025-02-14,BUY,NOW,197.326,60.3,585.21,0.1,,,
2025-02-19,SELL,COIN,258.67,61.13,,0.1,266.9,-3.18,horizon
2025-02-19,SELL,TSLL,19.5098,60.34,,0.1,16.3287,19.362,horizon
2025-02-19,BUY,COIN,258.67,62.11,581.17,0.1,,,
2025-02-19,BUY,BBAI,7.87,61.49,581.17,0.1,,,
2025-02-20,SELL,ASTS,31.63,61.94,,0.1,27.61,14.445,horizon
2025-02-20,BUY,ASTS,31.63,63.77,579.26,0.1,,,
2025-02-20,BUY,ABSI,5.19,61.1,579.26,0.1,,,
2025-02-21,SELL,MSTR,299.69,63.87,,0.1,324.92,-7.857,horizon
2025-02-21,SELL,ANET,98.3,60.48,,0.1,109.75,-10.522,horizon
2025-02-21,BUY,MSTR,299.69,65.33,564.3,0.1,,,
2025-02-21,BUY,ANET,98.3,61.43,564.3,0.1,,,
2025-02-21,BUY,AFRM,68.55,60.83,564.3,0.1,,,
2025-02-21,BUY,CAVA,107.93,60.61,458.79,0.1,,,
2025-02-24,SELL,TSLA,330.53,63.99,,0.1,355.84,-7.206,horizon
2025-02-24,SELL,NOW,185.516,60.3,,0.1,197.326,-6.079,horizon
2025-02-24,BUY,TSLA,330.53,64.64,551.54,0.1,,,
2025-02-24,BUY,APLD,9.02,63.06,491.33,0.1,,,
2025-02-26,SELL,COIN,212.96,62.11,,0.1,258.67,-17.753,horizon
2025-02-26,SELL,BBAI,5.69,61.49,,0.1,7.87,-27.772,horizon
2025-02-26,BUY,COIN,212.96,67.1,537.78,0.1,,,
2025-02-26,BUY,CEG,268.2755,62.19,486.98,0.1,,,
2025-02-27,SELL,ASTS,26.08,63.77,,0.1,31.63,-17.629,horizon
2025-02-27,SELL,ABSI,4.04,61.1,,0.1,5.19,-22.236,horizon
2025-02-27,BUY,AMD,99.51,63.72,525.09,0.1,,,
2025-02-27,BUY,SOXL,21.6081,63.7,506.53,0.1,,,
2025-02-28,SELL,MSTR,255.43,65.33,,0.1,299.69,-14.854,horizon
2025-02-28,SELL,ANET,93.05,61.43,,0.1,98.3,-5.435,horizon
2025-02-28,SELL,AFRM,64.15,60.83,,0.1,68.55,-6.512,horizon
2025-02-28,SELL,CAVA,95.03,60.61,,0.1,107.93,-12.04,horizon
2025-02-28,BUY,MSTR,255.43,66.14,532.48,0.1,,,
2025-02-28,BUY,CELH,25.69,62.75,532.48,0.1,,,
2025-02-28,BUY,AVGO,197.2303,62.3,532.48,0.1,,,
2025-02-28,BUY,MU,93.285,61.71,532.48,0.1,,,
2025-03-03,SELL,TSLA,284.65,64.64,,0.1,330.53,-13.967,horizon
2025-03-03,SELL,APLD,6.88,63.06,,0.1,9.02,-23.801,horizon
2025-03-03,BUY,TSLA,284.65,66.74,519.68,0.1,,,
2025-03-03,BUY,ANET,86.01,63.22,490.79,0.1,,,
2025-03-05,SELL,COIN,222.45,67.1,,0.1,212.96,4.352,horizon
2025-03-05,SELL,CEG,227.7372,62.19,,0.1,268.2755,-15.196,horizon
2025-03-05,BUY,APP,318.0,64.5,531.79,0.1,,,
2025-03-05,BUY,CEG,227.7372,63.55,531.79,0.1,,,
2025-03-06,SELL,AMD,98.85,63.72,,0.1,99.51,-0.763,horizon
2025-03-06,SELL,SOXL,19.1045,63.7,,0.1,21.6081,-11.675,horizon
2025-03-06,BUY,LYFT,12.08,63.94,514.08,0.1,,,
2025-03-06,BUY,AMD,98.85,63.91,422.74,0.1,,,
2025-03-07,SELL,MSTR,287.18,66.14,,0.1,255.43,12.318,horizon
2025-03-07,SELL,CELH,27.39,62.75,,0.1,25.69,6.511,horizon
2025-03-07,SELL,AVGO,192.8096,62.3,,0.1,197.2303,-2.339,horizon
2025-03-07,SELL,MU,92.6174,61.71,,0.1,93.285,-0.815,horizon
2025-03-07,BUY,CG,41.8943,64.06,519.5,0.1,,,
2025-03-07,BUY,ALK,60.64,63.17,519.5,0.1,,,
2025-03-07,BUY,META,623.1597,62.96,519.5,0.1,,,
2025-03-07,BUY,ACAD,17.56,62.67,519.5,0.1,,,
2025-03-10,SELL,TSLA,222.15,66.74,,0.1,284.65,-22.035,horizon
2025-03-10,SELL,ANET,77.56,63.22,,0.1,86.01,-9.915,horizon
2025-03-10,BUY,TSLA,222.15,68.12,501.62,0.1,,,
2025-03-10,BUY,COIN,179.23,66.92,436.18,0.1,,,
2025-03-12,SELL,APP,272.59,64.5,,0.1,318.0,-14.366,horizon
2025-03-12,SELL,CEG,214.2639,63.55,,0.1,227.7372,-6.01,horizon
2025-03-12,BUY,ADM,45.4761,65.58,512.12,0.1,,,
2025-03-12,BUY,AMKR,19.1097,63.84,512.12,0.1,,,
2025-03-13,SELL,LYFT,11.27,63.94,,0.1,12.08,-6.799,horizon
2025-03-13,SELL,AMD,98.11,63.91,,0.1,98.85,-0.848,horizon
2025-03-13,BUY,LYFT,11.27,65.73,505.36,0.1,,,
2025-03-13,BUY,AMD,98.11,65.46,505.36,0.1,,,
2025-03-14,SELL,CG,41.2707,64.06,,0.1,41.8943,-1.587,horizon
2025-03-14,SELL,ALK,53.94,63.17,,0.1,60.64,-11.138,horizon
2025-03-14,SELL,META,605.7103,62.96,,0.1,623.1597,-2.897,horizon
2025-03-14,SELL,ACAD,17.5,62.67,,0.1,17.56,-0.441,horizon
2025-03-14,BUY,META,605.7103,64.99,513.41,0.1,,,
2025-03-14,BUY,UVIX,38.44,64.56,513.41,0.1,,,
2025-03-14,BUY,CONL,16.07,62.97,513.41,0.1,,,
2025-03-14,BUY,ABNB,122.86,62.67,513.41,0.1,,,
2025-03-17,SELL,TSLA,238.01,68.12,,0.1,222.15,7.032,horizon
2025-03-17,SELL,COIN,188.96,66.92,,0.1,179.23,5.323,horizon
2025-03-17,BUY,NIO,5.03,62.86,514.49,0.1,,,
2025-03-17,BUY,COIN,188.96,62.6,514.49,0.1,,,
2025-03-19,SELL,ADM,45.3312,65.58,,0.1,45.4761,-0.418,horizon
2025-03-19,SELL,AMKR,19.34,63.84,,0.1,19.1097,1.104,horizon
2025-03-19,BUY,ADM,45.3312,64.24,512.99,0.1,,,
2025-03-19,BUY,AG,7.2417,61.96,512.99,0.1,,,
2025-03-20,SELL,LYFT,11.75,65.73,,0.1,11.27,4.155,horizon
2025-03-20,SELL,AMD,107.14,65.46,,0.1,98.11,9.095,horizon
2025-03-20,BUY,CDE,6.42,64.21,509.49,0.1,,,
2025-03-20,BUY,LYFT,11.75,63.3,476.83,0.1,,,
2025-03-21,SELL,META,594.3956,64.99,,0.1,605.7103,-1.966,horizon
2025-03-21,SELL,UVIX,33.36,64.56,,0.1,38.44,-13.302,horizon
2025-03-21,SELL,CONL,17.18,62.97,,0.1,16.07,6.8,horizon
2025-03-21,SELL,ABNB,128.8,62.67,,0.1,122.86,4.73,horizon
2025-03-21,BUY,MU,94.3709,62.44,507.85,0.1,,,
2025-03-21,BUY,SOXL,19.1542,62.26,507.85,0.1,,,
2025-03-21,BUY,META,594.3956,62.21,507.85,0.1,,,
2025-03-21,BUY,INTC,24.26,61.6,507.85,0.1,,,
2025-03-24,SELL,NIO,4.38,62.86,,0.1,5.03,-13.01,horizon
2025-03-24,SELL,COIN,203.04,62.6,,0.1,188.96,7.344,horizon
2025-03-24,BUY,CLMT,12.67,62.03,513.39,0.1,,,
2025-03-26,SELL,ADM,45.4664,64.24,,0.1,45.3312,0.198,horizon
2025-03-26,SELL,AG,6.7823,61.96,,0.1,7.2417,-6.438,horizon
2025-03-26,BUY,APLD,6.53,62.01,506.78,0.1,,,
2025-03-26,BUY,AG,6.7823,61.78,506.78,0.1,,,
2025-03-26,BUY,AAOI,19.49,61.66,506.78,0.1,,,
2025-03-27,SELL,CDE,6.34,64.21,,0.1,6.42,-1.345,horizon
2025-03-27,SELL,LYFT,12.14,63.3,,0.1,11.75,3.216,horizon
2025-03-27,BUY,AVGO,170.6077,61.41,504.66,0.1,,,
2025-03-27,BUY,CONL,16.78,61.19,476.85,0.1,,,
2025-03-28,SELL,MU,88.1141,62.44,,0.1,94.3709,-6.723,horizon
2025-03-28,SELL,SOXL,15.9748,62.26,,0.1,19.1542,-16.682,horizon
2025-03-28,SELL,META,574.9463,62.21,,0.1,594.3956,-3.369,horizon
2025-03-28,SELL,INTC,22.71,61.6,,0.1,24.26,-6.483,horizon
2025-03-28,BUY,SOXL,15.9748,65.31,490.61,0.1,,,
2025-03-28,BUY,INTC,22.71,64.41,490.61,0.1,,,
2025-03-28,BUY,AAL,10.7,64.29,490.61,0.1,,,
2025-03-28,BUY,MU,88.1141,62.86,419.07,0.1,,,
2025-03-31,SELL,CLMT,12.68,62.03,,0.1,12.67,-0.021,horizon
2025-03-31,BUY,LUNR,7.45,64.34,468.06,0.1,,,
2025-04-02,SELL,APLD,6.24,62.01,,0.1,6.53,-4.537,horizon
2025-04-02,SELL,AG,6.6824,61.78,,0.1,6.7823,-1.571,horizon
2025-04-02,SELL,AAOI,15.96,61.66,,0.1,19.49,-18.194,horizon
2025-04-02,BUY,ADM,46.3357,60.56,495.15,0.1,,,
2025-04-02,BUY,ASTS,22.41,60.49,495.15,0.1,,,
2025-04-02,BUY,CC,12.7229,60.46,495.15,0.1,,,
2025-04-03,SELL,AVGO,152.7721,61.41,,0.1,170.6077,-10.544,horizon
2025-04-03,SELL,CONL,13.5,61.19,,0.1,16.78,-19.628,horizon
2025-04-03,BUY,AVGO,152.7721,65.28,470.03,0.1,,,
2025-04-03,BUY,BP,29.597,64.58,385.83,0.1,,,
2025-04-04,SELL,SOXL,8.7,65.31,,0.1,15.9748,-45.594,horizon
2025-04-04,SELL,INTC,19.85,64.41,,0.1,22.71,-12.681,horizon
2025-04-04,SELL,AAL,9.46,64.29,,0.1,10.7,-11.677,horizon
2025-04-04,SELL,MU,64.5655,62.86,,0.1,88.1141,-26.798,horizon
2025-04-04,BUY,RHI,44.8809,73.3,450.15,0.1,,,
2025-04-04,BUY,SPY,499.5533,70.48,450.15,0.1,,,
2025-04-04,BUY,MU,64.5655,69.68,450.15,0.1,,,
2025-04-04,BUY,ARE,76.2218,69.4,341.65,0.1,,,
2025-04-07,SELL,LUNR,7.12,64.34,,0.1,7.45,-4.525,horizon
2025-04-07,BUY,AKAM,70.93,72.12,452.31,0.1,,,
2025-04-09,SELL,ADM,42.868,60.56,,0.1,46.3357,-7.576,horizon
2025-04-09,SELL,ASTS,24.14,60.49,,0.1,22.41,7.612,horizon
2025-04-09,SELL,CC,11.5734,60.46,,0.1,12.7229,-9.126,horizon
2025-04-09,BUY,ADM,42.868,79.7,473.36,0.1,,,
2025-04-09,BUY,CL,88.0601,75.99,473.36,0.1,,,
2025-04-09,BUY,CCI,91.2386,75.65,473.36,0.1,,,
